names,scores,logfoldchanges,pvals,pvals_adj,log2fc,significant
ENSG00000289365,0.12542583,0.24619451,0.9001864370374666,1.0,0.35518357,False
ENSG00000259627,0.12536792,0.3199418,0.9002322761720722,1.0,0.4615785,False
ENSG00000287513,0.12536623,0.38047877,0.9002336243869518,1.0,0.5489148,False
LINC02323,0.12505797,-0.0017713059,0.9004776560175893,1.0,-0.0025554302,False
ENSG00000285602,0.12499836,0.14378741,0.9005248455406141,1.0,0.20744142,False
AMIGO1,0.12483373,-0.16889861,0.9006551803350418,1.0,-0.24366908,False
AKAP5,0.124722466,0.05769453,0.9007432701960266,1.0,0.08323551,False
ENSG00000285402,0.12465832,0.043760166,0.900794057253147,1.0,0.06313254,False
TMEM200A,0.12427059,-0.15377823,0.9011010354493582,1.0,-0.22185507,False
PRR3,0.12419792,-0.15995187,0.9011585674173406,1.0,-0.23076183,False
NANOS1,0.12416613,0.00684367,0.9011837378166189,1.0,0.00987337,False
ENSG00000308684,0.12413548,1.8278695,0.9012080093671625,1.0,2.6370583,False
ATP6V0C,0.124134906,-0.12250923,0.9012084588411918,1.0,-0.17674357,False
ENSG00000223669,0.12412639,1.6737088,0.9012152009554328,1.0,2.4146514,False
ENSG00000295931,0.124109365,1.0303434,0.9012286852052929,1.0,1.4864713,False
ENSG00000287216,0.124094605,0.89261883,0.9012403715782262,1.0,1.2877767,False
ENSG00000308992,0.12409119,0.5156508,0.9012430684365583,1.0,0.7439267,False
PON1,0.12408779,0.90411484,0.9012457652960304,1.0,1.304362,False
ENSG00000308660,0.124079846,0.83472735,0.9012520579725646,1.0,1.2042569,False
FBN2,0.12407757,-0.14887896,0.9012538558812855,1.0,-0.21478692,False
ENSG00000298127,0.124010585,0.31348437,0.9013068944164048,1.0,0.45226237,False
ENSG00000293676,0.12397312,-0.1765992,0.9013365602298953,1.0,-0.2547788,False
GCAWKR,0.12381757,-0.1074628,0.9014597197771256,1.0,-0.15503599,False
ENSG00000303898,0.12373242,-0.06754828,0.9015271438918231,1.0,-0.097451545,False
ENSG00000304945,0.123691544,0.10324,0.9015595077192416,1.0,0.14894386,False
ALKAL1,0.12362683,0.031201541,0.9016107507805982,1.0,0.045014206,False
RHCG,0.12352124,0.15443309,0.9016943587607663,1.0,0.22279991,False
INO80-AS1,0.12337591,0.07646174,0.9018094338929177,1.0,0.110310934,False
CERS6-AS1,0.12318062,-0.14926603,0.9019640693504369,1.0,-0.2153453,False
ENSG00000260798,0.12270092,2.0436182,0.9023439309483696,1.0,2.9483178,False
ENSG00000273989,0.12268616,1.7032875,0.9023556193525474,1.0,2.4573245,False
LINC02827,0.12266232,0.08232247,0.9023745006655448,1.0,0.11876622,False
ENSG00000261996,0.12265324,1.4088107,0.9023816935612126,1.0,2.032484,False
ANKRD65-AS1,0.1226487,1.3603891,0.9023852900120515,1.0,1.9626266,False
ENSG00000277453,0.12261293,0.705142,0.9024136121324066,1.0,1.0173049,False
ENSG00000298181,0.12258796,0.50511986,0.9024333927345719,1.0,0.7287338,False
ENSG00000310495,0.122577734,0.5469776,0.9024414848165522,1.0,0.78912187,False
ENSG00000306337,0.12256525,0.45128226,0.9024513751527371,1.0,0.6510627,False
SCNN1B,0.12252324,0.32010677,0.902484642758275,1.0,0.46181652,False
CCDC169,0.12248974,0.09063353,0.9025111670529463,1.0,0.13075656,False
ENSG00000308733,0.122410834,-0.10680173,0.9025736569230652,1.0,-0.15408227,False
PERM1,0.122288786,0.03690183,0.9026703151051603,1.0,0.05323801,False
FAM3D-AS1,0.121927164,0.043107253,0.902956701531821,1.0,0.06219061,False
ZNF286A,0.12156044,-0.21362384,0.9032471471305821,1.0,-0.30819398,False
ENSG00000295573,0.121386155,-0.040205237,0.9033851807721355,1.0,-0.058003806,False
ENSG00000294809,0.12138502,-0.036648907,0.9033860800236785,1.0,-0.05287329,False
ENSG00000309803,0.12137878,-0.16404475,0.9033910259093798,1.0,-0.23666655,False
ENSG00000308219,0.12126978,0.5198591,0.9034773546997694,1.0,0.7499981,False
ENSG00000296384,0.12123685,3.4969409,0.9035034334129977,1.0,5.045019,False
IL2RG,0.12123458,3.332023,0.9035052319487821,1.0,4.807093,False
TMEM252-DT,0.12121074,0.049643278,0.9035241166044097,1.0,0.07162014,False
PRKAR1B-AS2,0.121207334,1.702088,0.903526814416812,1.0,2.455594,False
H4C6,0.121184625,1.0241383,0.9035447998612897,1.0,1.4775194,False
ENSG00000302765,0.12116533,0.60993856,0.9035600875280094,1.0,0.8799554,False
CCDC87,0.121140346,0.55059165,0.9035798716203656,1.0,0.7943357,False
LINC01140,0.121133536,0.6673393,0.9035852672923075,1.0,0.96276706,False
ENSG00000303840,0.12112786,0.62344635,0.9035897636889936,1.0,0.89944285,False
ENSG00000307755,0.12112559,0.5988036,0.9035915622485338,1.0,0.86389095,False
LINC00899,0.12108471,0.4767402,0.9036239364048396,1.0,0.68779063,False
CFB,0.120897375,0.25784892,0.9037723200038698,1.0,0.37199754,False
ENSG00000295939,0.12089284,0.18204737,0.9037759172237724,1.0,0.26263884,False
ENSG00000297938,0.12088716,0.18557131,0.9037804137514279,1.0,0.26772296,False
ENSG00000295702,0.12086672,0.15137005,0.9037966012765373,1.0,0.21838069,False
H2AC21,0.120859906,0.1048099,0.9038019971271264,1.0,0.15120874,False
ENSG00000257256,0.120777026,0.018959096,0.9038676469983911,1.0,0.027352257,False
RASGRP2,0.120771915,-0.14453413,0.9038716939297723,1.0,-0.20851871,False
TNFAIP2,0.1207407,0.16706954,0.903896425231357,1.0,0.24103044,False
ENSG00000269937,0.12048921,-0.10672682,0.9040956280218775,1.0,-0.15397425,False
ENSG00000286010,0.12041825,-0.024668954,0.9041518375766578,1.0,-0.03558985,False
ENSG00000295378,0.11973759,1.0706495,0.9046910239850947,1.0,1.5446206,False
ENSG00000296184,0.11972283,1.0982172,0.9047027165884051,1.0,1.5843925,False
ENSG00000250775,0.11971715,0.5652901,0.9047072137490263,1.0,0.81554115,False
ENSG00000296743,0.11970012,-0.1756758,0.9047207052492275,1.0,-0.2534466,False
ENSG00000307158,0.119664356,0.61699295,0.9047490374891695,1.0,0.8901326,False
ENSG00000260588,0.119624615,0.473523,0.9047805178979821,1.0,0.6831493,False
FBXO24,0.11961951,-0.0246945,0.9047845653899733,1.0,-0.035626695,False
ENSG00000270574,0.1195985,0.38864908,0.9048012051052581,1.0,0.56070215,False
VWA7,0.11953152,0.3328492,0.904854272584552,1.0,0.48019975,False
ENSG00000310201,0.11951335,0.16131955,0.904868663838628,1.0,0.2327349,False
ENSG00000285872,0.11946453,0.25964522,0.9049073404887641,1.0,0.37458888,False
PRPS2,0.11940322,-0.17127459,0.9049559114851873,1.0,-0.24709705,False
ENSG00000289483,0.11931636,-0.08217281,0.9050247210054163,1.0,-0.11855038,False
PRMT5-AS1,0.119154006,0.17206769,0.9051533472493142,1.0,0.24824117,False
RNF212B,0.11914208,-0.022547504,0.9051627919317622,1.0,-0.032529127,False
ENSG00000295888,0.11910575,-0.19868745,0.9051915758086233,1.0,-0.28664526,False
ZFP92,0.11909894,-0.11748229,0.9051969727994028,1.0,-0.16949108,False
TAF12-DT,0.118929766,-0.26370293,0.905330999474347,1.0,-0.38044292,False
SIPA1,0.11872994,-0.16932558,0.9054893163357209,1.0,-0.24428518,False
PRKAG1,0.1187254,0.33872834,0.9054929144898842,1.0,0.4886817,False
ENSG00000269635,0.11840011,-0.026117858,0.9057506373233217,1.0,-0.037680086,False
ENSG00000276533,0.11839671,-0.14581579,0.9057533360442949,1.0,-0.21036775,False
H2BC14,0.118315525,2.6069665,0.9058176558828219,1.0,3.7610576,False
ENSG00000289540,0.11829963,2.2243757,0.905830250049417,1.0,3.209096,False
FGF16,0.11828941,1.2660878,0.9058383463118768,1.0,1.8265785,False
ZKSCAN4,0.11828771,-0.09339817,0.9058396956899049,1.0,-0.13474512,False
ENSG00000295900,0.118286006,0.45002106,0.9058410450682047,1.0,0.649243,False
IL21-AS1,0.1182792,0.99487543,0.9058464425841227,1.0,1.435302,False
ENSG00000299831,0.11826386,-0.015713172,0.905858587010839,1.0,-0.02266941,False
PRPF19-DT,0.118254215,0.59124804,0.9058662335130286,1.0,0.8529905,False
SIM1,0.118246265,0.70307624,0.9058725306390314,1.0,1.0143247,False
ENSG00000273786,0.118239455,0.7319804,0.9058779281803153,1.0,1.0560246,False
ENSG00000297792,0.11820426,0.58556813,0.9059058155462033,1.0,0.84479636,False
ENSG00000287594,0.11819631,0.62158734,0.9059121127093979,1.0,0.8967609,False
LINC02922,0.11819404,-0.010117833,0.9059139118999686,1.0,-0.014596929,False
ENSG00000290729,0.11818042,0.29790676,0.9059247070535329,1.0,0.42978868,False
SLC4A11,0.11817474,0.4863996,0.9059292050393148,1.0,0.7017263,False
ENSG00000289131,0.11816679,0.52268267,0.905935502224479,1.0,0.7540718,False
ENSG00000296233,0.118125916,0.4431919,0.9059678878415892,1.0,0.6393906,False
MAN2A1-DT,0.11808959,0.34610733,0.9059966751880698,1.0,0.4993273,False
FCHO2-DT,0.11804815,-0.030382453,0.9060295109059322,1.0,-0.043832585,False
ENSG00000292433,0.117542334,-0.023573976,0.9064302995143702,1.0,-0.034010034,False
ACAD9-DT,0.117500894,-0.13909824,0.9064631373490137,1.0,-0.20067638,False
C10orf105,0.116930366,0.0014414244,0.9069152360969583,1.0,0.0020794906,False
CRYBA2,0.11683272,1.937224,0.9069926132377505,1.0,2.7948236,False
ENSG00000260693,0.11683045,1.7466992,0.9069944127166466,1.0,2.5199542,False
ENSG00000309588,0.11682307,1.2363193,0.9070002610263559,1.0,1.7836317,False
ENSG00000283877,0.11677368,0.7962936,0.9070393998441777,1.0,1.148809,False
GNAT1,0.116768576,0.669466,0.9070434487002855,1.0,0.9658353,False
ENSG00000300536,0.11676063,0.7299188,0.9070497469256991,1.0,1.0530502,False
ENSG00000229116,0.11674473,0.49968922,0.9070623433940594,1.0,0.72089916,False
ENSG00000304738,0.116732806,0.43910635,0.9070717907606698,1.0,0.63349646,False
ENSG00000291077,0.116691366,0.3144588,0.9071046317087834,1.0,0.45366815,False
ENSG00000286447,0.116645955,0.38531092,0.9071406219712932,1.0,0.55588615,False
RELN,0.116616435,-0.11824586,0.9071640157441698,1.0,-0.17059265,False
ENSG00000309045,0.116608486,0.2526017,0.9071703140813971,1.0,0.36442724,False
ENSG00000277692,0.116551146,0.13791513,0.9072157522586092,1.0,0.19896953,False
ENSG00000304798,0.11648359,0.16639283,0.9072692887184224,1.0,0.24005425,False
KCNJ3,0.116428524,-0.13652253,0.9073129279931301,1.0,-0.19696033,False
ENSG00000250838,0.11641604,-0.095454544,0.9073228255995183,1.0,-0.13771188,False
LINC01801,0.116244026,-0.06061958,0.907459144096249,1.0,-0.087455526,False
RAX,0.11621451,0.047541168,0.9074825389638886,1.0,0.0685874,False
MIR17HG,0.11610835,-0.026098533,0.90756667117027,1.0,-0.037652105,False
ENSG00000282390,0.11609416,0.022730796,0.9075779188700501,1.0,0.03279354,False
EMILIN3,0.115796685,-0.10714799,0.9078136749190162,1.0,-0.15458192,False
LINC01517,0.115725726,-0.0035572264,0.9078699156349799,1.0,-0.005131964,False
LINC02872,0.115362406,1.4118265,0.9081578753306361,1.0,2.0368352,False
MON2-AS1,0.11536013,1.4763999,0.9081596751167265,1.0,2.1299949,False
ENSG00000301580,0.11535787,1.2370638,0.9081614749032884,1.0,1.7847058,False
PHOX2A,0.115355596,1.2504296,0.9081632746903218,1.0,1.8039886,False
ENSG00000307855,0.115354456,1.516983,0.9081641745840151,1.0,2.1885438,False
MYF6,0.11535105,1.1613395,0.9081668742658027,1.0,1.6754588,False
KLK5,0.11529542,0.34255493,0.9082109692184589,1.0,0.49420226,False
ENSG00000275438,0.11528066,0.5943399,0.9082226679268468,1.0,0.85745114,False
LINC01338,0.115271576,-0.04203577,0.9082298671419028,1.0,-0.060644798,False
ENSG00000286529,0.11523751,0.532694,0.9082568642654903,1.0,0.768515,False
ENSG00000288994,0.115225025,0.5093029,0.9082667632373582,1.0,0.73476875,False
ENSG00000286680,0.1151745,0.21364723,0.9083068092234621,1.0,0.30822778,False
ENSG00000309201,0.1151183,0.07019636,0.9083513550323409,1.0,0.10127186,False
ENSG00000303764,0.11504904,0.06434485,0.9084062502639253,1.0,0.09283003,False
THRSP,0.114969,0.21286225,0.9084696952977687,1.0,0.30709544,False
ENSG00000248969,0.11474589,-0.14987521,0.9086465345362628,1.0,-0.2162242,False
FGD2,0.11465166,0.074708305,0.9087212313511628,1.0,0.107781224,False
ENSG00000307673,0.114491574,-0.1360533,0.9088481277900354,1.0,-0.19628341,False
PRELID2,0.11437406,-0.11013716,0.9089412766564564,1.0,-0.15889437,False
KRT17,0.11424519,-0.19108038,0.9090434268525482,1.0,-0.2756707,False
FAM200A,0.11418502,-0.15096742,0.9090911274593099,1.0,-0.2178,False
H3C6,0.11400109,0.04527395,0.9092369313452108,1.0,0.06531653,False
ENSG00000306062,0.11394318,2.0467,0.9092828332015241,1.0,2.952764,False
LINC02322,0.113937505,2.0866957,0.9092873333998194,1.0,3.0104654,False
ENSG00000260206,0.1139341,1.8694041,0.9092900335201936,1.0,2.69698,False
ENSG00000293778,0.113922745,1.7476474,0.9092990339290088,1.0,2.521322,False
ENSG00000297832,0.11391366,1.5445249,0.9093062342644429,1.0,2.2282784,False
ENSG00000286692,0.11391026,1.5986582,0.9093089343921514,1.0,2.3063762,False
PLAAT2,0.11390685,1.3631463,0.9093116345209077,1.0,1.9666042,False
ENSG00000309846,0.11389663,1.3196371,0.9093197349134617,1.0,1.9038339,False
LINC02567,0.1138955,1.4279976,0.9093206349576608,1.0,2.060165,False
ENSG00000298971,0.1138955,0.9028209,0.9093206349576608,1.0,1.3024952,False
ENSG00000295015,0.11389379,1.0303682,0.9093219850241776,1.0,1.4865072,False
ENSG00000303272,0.11388982,1.0166589,0.909325135180402,1.0,1.4667287,False
ENSG00000299531,0.1138779,0.8324989,0.9093345856576291,1.0,1.2010419,False
ENSG00000273406,0.11387563,0.6901117,0.9093363857499842,1.0,0.9956206,False
ENSG00000294097,0.11385519,0.86624646,0.9093525866021251,1.0,1.2497294,False
ENSG00000259932,0.11384611,0.78494555,0.909359786992955,1.0,1.1324371,False
ENSG00000226963,0.11379331,0.37379652,0.9094016394120512,1.0,0.53927433,False
ENSG00000232909,0.113768905,0.42528358,0.9094209906155699,1.0,0.61355454,False
ENSG00000298920,0.11375471,0.3243203,0.9094322413399962,1.0,0.46789542,False
ENSG00000306596,0.113679774,0.35411114,0.9094916454660518,1.0,0.5108744,False
ENSG00000304654,0.113666154,-0.20360333,0.9095024462706215,1.0,-0.29373744,False
VWA8-AS1,0.113525935,0.2734448,0.9096136055225321,1.0,0.39449748,False
ENSG00000240535,0.1135106,0.14409097,0.9096257566411992,1.0,0.20787941,False
SCN11A,0.113397636,-0.14901878,0.9097153155381313,1.0,-0.21498862,False
ENSG00000266368,0.113321565,-0.090749316,0.9097756221754858,1.0,-0.13092357,False
ICE2,0.11316375,-0.10872077,0.9099007376031756,1.0,-0.15685095,False
TPPP2,0.1130644,-0.12610966,0.909979498461071,1.0,-0.18193777,False
ENSG00000309954,0.11250579,1.410757,0.9104223759639619,1.0,2.035292,False
ENSG00000300286,0.11247741,4.1626973,0.9104448806463713,1.0,6.0055027,False
ENSG00000294980,0.11245584,0.014064976,0.9104619842530559,1.0,0.020291606,False
ENSG00000308530,0.11244448,0.70922595,0.9104709861679772,1.0,1.0231968,False
ENSG00000295620,0.11243653,1.3310999,0.9104772875152601,1.0,1.9203713,False
ENSG00000277159,0.1124354,1.1639369,0.9104781877081888,1.0,1.679206,False
ENSG00000288728,0.11240588,0.5307714,0.9105015927646665,1.0,0.7657412,False
ENSG00000277581,0.112400204,0.66966903,0.9105060937459704,1.0,0.9661282,False
LINC03013,0.112392254,0.73276126,0.9105123951246207,1.0,1.057151,False
ENSG00000305473,0.11239112,0.5630497,0.9105132953220302,1.0,0.812309,False
ENSG00000293403,0.11238885,0.644053,0.9105150957171939,1.0,0.929172,False
ZNF358,0.11233549,-0.09261322,0.9105574051357922,1.0,-0.13361274,False
BNIP2,0.11217256,-0.119953185,0.9106865854614055,1.0,-0.1730558,False
ENSG00000293240,0.11213623,0.153638,0.9107153925459696,1.0,0.22165276,False
ENSG00000303584,0.11212431,0.13809367,0.9107248448961672,1.0,0.19922706,False
ENSG00000230325,0.11170365,-0.09622728,0.9110583859034841,1.0,-0.13882655,False
HELT,0.111250065,-0.26950556,0.9114180515937812,1.0,-0.3888143,False
MYMX,0.11102015,3.5508723,0.9116003671713587,1.0,5.122826,False
ENSG00000293879,0.11100993,2.603174,0.9116084701939996,1.0,3.7555864,False
ENSG00000273582,0.1110088,2.8016546,0.9116093705304159,1.0,4.041933,False
ENSG00000298839,0.110999145,0.70631903,0.9116170233945367,1.0,1.0190029,False
ENSG00000299813,0.110973604,1.0866382,0.9116372810156019,1.0,1.5676875,False
CDA,0.11097303,0.5179815,0.9116377311856112,1.0,0.7472893,False
FAM240A,0.110970765,0.79729193,0.9116395318659322,1.0,1.150249,False
ENSG00000305462,0.11096225,0.95477873,0.9116462844211768,1.0,1.3774545,False
SIGLEC10-AS1,0.11096054,1.2012287,0.9116476349329914,1.0,1.7330067,False
COL17A1,0.11095998,0.9551293,0.911648085103653,1.0,1.3779604,False
ENSG00000308918,0.11093841,0.69073105,0.9116651916098039,1.0,0.9965143,False
ARMT1,0.11093046,-0.15628366,0.911671494017127,1.0,-0.22546959,False
ENSG00000303379,0.11092364,0.6199676,0.9116768960849694,1.0,0.89442426,False
ENSG00000295506,0.110864036,0.44073004,0.9117241643526868,1.0,0.635839,False
ENSG00000302825,0.1108629,0.39834008,0.9117250647036754,1.0,0.5746831,False
ENSG00000277873,0.11083111,0.28594312,0.9117502745773638,1.0,0.41252863,False
RDH16,0.11077264,0.23805037,0.911796642969811,1.0,0.34343407,False
GSC,0.11075107,0.2482591,0.9118137498312231,1.0,0.35816208,False
ENSG00000223374,0.11069884,0.16808319,0.9118551666123045,1.0,0.24249278,False
ENSG00000307175,0.11069373,0.15306701,0.911859218266792,1.0,0.22082908,False
ENSG00000271743,0.1106767,0.020870354,0.9118727237982989,1.0,0.030109571,False
ENSG00000226180,0.11067386,0.23594448,0.9118749747226917,1.0,0.3403959,False
ENSG00000305429,0.11067273,0.09183387,0.9118758750926469,1.0,0.13248828,False
CAV3,0.11064207,-0.07968406,0.9119001851241973,1.0,-0.114959724,False
LINC01060,0.11016067,0.051026408,0.9122819534564247,1.0,0.07361565,False
SUCLA2-AS1,0.10951293,-0.26793167,0.9127956618826951,1.0,-0.3865438,False
RYR3-DT,0.10949931,0.9178085,0.9128064677105441,1.0,1.3241178,False
MPP7-DT,0.109493636,0.8756951,0.9128109701435725,1.0,1.2633611,False
ENSG00000303728,0.109486826,0.6777536,0.9128163730669009,1.0,0.9777917,False
ENSG00000302393,0.10948115,0.7871391,0.9128208755060861,1.0,1.1356016,False
ENSG00000310112,0.109470926,0.62774646,0.9128289799036713,1.0,0.9056466,False
ENSG00000298219,0.10946639,0.74730444,0.9128325818610636,1.0,1.0781324,False
ENSG00000229066,0.109334685,0.3047027,0.9129370394040927,1.0,0.43959314,False
ENSG00000303921,0.109326735,0.2430121,0.9129433429246582,1.0,0.35059243,False
ENSG00000276408,0.109198436,-0.0801552,0.913045100514218,1.0,-0.1156395,False
NDP,0.10916551,0.09879621,0.9130712155237877,1.0,0.14253278,False
ADAMTSL5,0.109083764,0.194135,0.9131360531946953,1.0,0.28007764,False
LINC02853,0.10895887,0.07841261,0.9132351118637558,1.0,0.11312549,False
ENSG00000286391,0.10891232,0.0033133628,0.9132720340762516,1.0,0.0047800695,False
ENSG00000290067,0.108849876,0.05558507,0.9133215641674739,1.0,0.080192305,False
ENSG00000293401,0.10874088,-0.0063014305,0.9134080174968888,1.0,-0.009091037,False
PCDHGC3,0.108443975,-0.13130976,0.9136435179581738,1.0,-0.18943994,False
LINC00852,0.108227685,-0.07993363,0.9138150823427426,1.0,-0.11531997,False
C16orf82,0.10809428,2.1016634,0.9139209048979205,1.0,3.0320594,False
ENSG00000307606,0.10807725,1.6862519,0.9139344142701635,1.0,2.4327474,False
CLEC17A,0.10805284,1.0808314,0.913953777747074,1.0,1.5593102,False
ENSG00000299025,0.10804262,0.9717912,0.9139618834037367,1.0,1.4019983,False
CDH13-AS1,0.108031265,0.93379885,0.9139708896994131,1.0,1.3471869,False
ENSG00000251409,0.10800913,0.7569701,0.9139884520077544,1.0,1.092077,False
ENSG00000259994,0.10782576,-0.04614676,0.9141339055595201,1.0,-0.06657579,False
ENSG00000287742,0.10781271,0.11513916,0.9141442630429139,1.0,0.16611066,False
ENSG00000293816,0.10780703,0.17063391,0.9141487663011111,1.0,0.24617273,False
CD109-AS1,0.10780362,0.21089303,0.9141514682573524,1.0,0.30425438,False
TF,0.10779965,-0.2880525,0.9141546205408878,1.0,-0.4155719,False
LINC01111,0.107786596,-0.22147632,0.9141649780534401,1.0,-0.31952274,False
PRR29-AS1,0.10777126,0.21220465,0.9141771368911229,1.0,0.30614653,False
PTGER3,0.10757541,0.120333165,0.9143325015840617,1.0,0.1736041,False
DARS1-AS1,0.106702305,-0.08555727,0.9150251526226336,1.0,-0.12343294,False
ENSG00000273387,0.10663475,1.9459046,0.9150787479546401,1.0,2.8073468,False
ENSG00000293537,0.10663475,1.3796883,0.9150787479546401,1.0,1.9904693,False
RNF148,0.106599554,1.0593725,0.9151066717259904,1.0,1.5283513,False
ENSG00000253321,0.10659502,1.281289,0.9151102748008936,1.0,1.8485092,False
ENSG00000308150,0.10659388,1.3911495,0.915111175569892,1.0,2.0070045,False
ENSG00000287549,0.10658934,0.97229105,0.9151147786469754,1.0,1.4027195,False
LBHD2,0.1065882,1.1867409,0.9151156794165188,1.0,1.7121052,False
ENSG00000305175,0.10658707,0.87540805,0.9151165801861713,1.0,1.2629467,False
ENSG00000274578,0.10658025,0.97782147,0.9151219848063749,1.0,1.4106982,False
MIR106AHG,0.106555276,0.5839631,0.9151418017806919,1.0,0.8424806,False
ZNF475,0.106547326,0.8652596,0.9151481071926727,1.0,1.2483056,False
POLG-DT,0.10654165,0.49965993,0.9151526110616423,1.0,0.720857,False
